,gender,age,race,field_cd,attr,sinc,intel,fun,amb,shar,like,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,match,like_o
2500,0,24.0,2.0,11.0,8.0,8.0,8.0,7.0,6.0,5.0,8.0,7.0,7.0,6.0,6.0,5.0,3.0,0,4.0
2502,0,24.0,2.0,11.0,6.0,7.0,7.0,7.0,7.0,6.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0,3.0
2503,0,24.0,2.0,11.0,6.0,8.0,8.0,7.0,6.0,9.0,5.0,6.0,8.0,7.0,7.0,7.0,6.0,0,7.0
2504,0,24.0,2.0,11.0,7.0,7.0,7.0,9.0,9.0,9.0,9.0,8.0,3.0,8.0,8.0,4.0,1.0,0,6.0
2505,0,24.0,2.0,11.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,7.0,6.0,6.0,6.0,0,5.0
2506,0,24.0,2.0,11.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,7.0,6.0,5.0,5.0,6.0,0,6.0
2507,0,24.0,2.0,11.0,7.0,8.0,7.0,6.0,6.0,6.0,8.0,6.0,8.0,7.0,7.0,6.0,6.0,0,7.0
2508,1,34.0,2.0,8.0,8.0,10.0,10.0,8.0,6.0,7.0,7.0,5.0,6.0,6.0,6.0,6.0,6.0,1,6.0
2509,1,34.0,2.0,8.0,7.0,10.0,10.0,7.0,10.0,8.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,0,6.0
2510,1,34.0,2.0,8.0,10.0,10.0,10.0,7.0,10.0,6.0,9.0,7.0,7.0,8.0,6.0,7.0,5.0,1,6.0
2511,1,34.0,2.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,9.0,5.0,7.0,7.0,5.0,6.0,5.0,0,6.0
2513,1,34.0,2.0,8.0,10.0,10.0,10.0,10.0,10.0,5.0,8.0,3.0,7.0,6.0,4.0,6.0,7.0,0,2.0
2514,1,34.0,2.0,8.0,10.0,9.0,8.0,8.0,9.0,9.0,6.0,7.0,8.0,7.0,8.0,7.0,6.0,1,8.0
2515,1,34.0,2.0,8.0,10.0,10.0,10.0,8.0,10.0,9.0,9.0,8.0,9.0,8.0,9.0,10.0,7.0,0,7.0
2516,1,34.0,2.0,8.0,8.0,10.0,10.0,8.0,9.0,6.0,7.0,7.0,8.0,8.0,8.0,9.0,8.0,0,8.0
2517,1,34.0,2.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,9.0,9.0,7.0,6.0,9.0,1,7.0
2519,1,25.0,4.0,2.0,3.0,8.0,8.0,4.0,7.0,6.0,2.0,2.0,7.0,7.0,5.0,7.0,2.0,0,2.0
2520,1,25.0,4.0,2.0,3.0,8.0,8.0,4.0,7.0,6.0,2.0,6.0,5.0,6.0,6.0,7.0,4.0,0,6.0
2521,1,25.0,4.0,2.0,2.0,9.0,9.0,8.0,9.0,5.0,6.0,2.0,3.0,3.0,3.0,5.0,2.0,0,2.0
2523,1,25.0,4.0,2.0,8.0,8.0,9.0,9.0,9.0,10.0,10.0,4.0,6.0,6.0,5.0,6.0,6.0,0,2.0
2524,1,25.0,4.0,2.0,9.0,10.0,8.0,8.0,8.0,5.0,9.0,4.0,4.0,4.0,3.0,3.0,3.0,0,3.0
2525,1,25.0,4.0,2.0,9.0,10.0,8.0,8.0,8.0,5.0,9.0,6.0,8.0,9.0,6.0,10.0,6.0,1,6.0
2526,1,25.0,4.0,2.0,6.0,8.0,9.0,9.0,9.0,5.0,9.0,7.0,7.0,8.0,9.0,8.0,8.0,0,6.0
2527,1,25.0,4.0,2.0,6.0,6.0,6.0,7.0,6.0,10.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,0,7.0
2529,1,24.0,4.0,5.0,7.0,6.0,6.0,6.0,5.0,7.0,6.0,2.0,8.0,8.0,7.0,8.0,6.0,0,4.0
2530,1,24.0,4.0,5.0,8.0,7.0,7.0,6.0,7.0,8.0,7.0,7.0,8.0,7.0,6.0,5.0,6.0,1,7.0
2531,1,24.0,4.0,5.0,5.0,5.0,7.0,8.0,5.0,2.0,4.0,2.0,6.0,7.0,2.0,4.0,2.0,0,3.0
2533,1,24.0,4.0,5.0,7.0,7.0,7.0,8.0,7.0,6.0,6.0,4.0,8.0,7.0,6.0,6.0,7.0,0,3.0
2537,1,24.0,4.0,5.0,7.0,7.0,6.0,6.0,5.0,3.0,4.0,8.0,8.0,8.0,7.0,6.0,5.0,0,8.0
2548,1,21.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,0,7.0
2549,1,21.0,2.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,7.0,7.0,7.0,7.0,7.0,1,5.0
2550,1,21.0,2.0,5.0,6.0,5.0,7.0,5.0,5.0,7.0,4.0,7.0,5.0,6.0,8.0,6.0,4.0,0,4.0
2551,1,21.0,2.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,2.0,1.0,6.0,6.0,3.0,4.0,2.0,0,3.0
2553,1,21.0,2.0,5.0,7.0,6.0,6.0,6.0,5.0,6.0,3.0,4.0,8.0,7.0,6.0,7.0,6.0,0,3.0
2554,1,21.0,2.0,5.0,8.0,8.0,5.0,8.0,5.0,8.0,6.0,7.0,8.0,8.0,7.0,8.0,5.0,0,7.0
2555,1,21.0,2.0,5.0,6.0,7.0,5.0,6.0,2.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,0,4.0
2556,1,21.0,2.0,5.0,5.0,7.0,7.0,6.0,7.0,5.0,2.0,1.0,7.0,8.0,9.0,10.0,9.0,0,10.0
2557,1,21.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,6.0,7.0,7.0,7.0,7.0,6.0,0,5.0
2558,1,27.0,6.0,1.0,5.0,8.0,7.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,7.0
2559,1,27.0,6.0,1.0,6.0,6.0,5.0,5.0,4.0,5.0,6.0,4.0,7.0,7.0,6.0,6.0,7.0,0,7.0
2560,1,27.0,6.0,1.0,8.0,8.0,5.0,6.0,4.0,5.0,7.0,6.0,7.0,7.0,5.0,5.0,3.0,0,5.0
2561,1,27.0,6.0,1.0,5.0,6.0,6.0,5.0,9.0,5.0,5.0,4.0,6.0,6.0,3.0,5.0,4.0,0,5.0
2563,1,27.0,6.0,1.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,4.0,8.0,7.0,5.0,7.0,7.0,0,5.0
2564,1,27.0,6.0,1.0,6.0,8.0,8.0,6.0,6.0,5.0,6.0,7.0,6.0,7.0,6.0,6.0,5.0,0,6.0
2565,1,27.0,6.0,1.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,5.0,10.0,8.0,8.0,9.0,4.0,0,4.0
2566,1,27.0,6.0,1.0,5.0,7.0,6.0,6.0,7.0,5.0,6.0,6.0,8.0,8.0,8.0,9.0,8.0,0,6.0
2567,1,27.0,6.0,1.0,6.0,8.0,7.0,7.0,7.0,6.0,7.0,6.0,8.0,8.0,7.0,6.0,9.0,0,5.0
2569,1,25.0,2.0,13.0,9.0,8.0,8.0,9.0,8.0,10.0,7.0,7.0,8.0,7.0,7.0,5.0,7.0,1,7.0
2573,1,25.0,2.0,13.0,10.0,8.0,10.0,9.0,9.0,5.0,9.0,7.0,6.0,7.0,7.0,7.0,7.0,1,7.0
2577,1,25.0,2.0,13.0,8.0,3.0,8.0,8.0,4.0,1.0,6.0,7.0,7.0,7.0,9.0,9.0,9.0,0,9.0
2578,1,28.0,2.0,8.0,5.0,8.0,7.0,6.0,6.0,8.0,5.0,5.0,6.0,5.0,7.0,7.0,6.0,0,6.0
2579,1,28.0,2.0,8.0,5.0,9.0,8.0,7.0,8.0,8.0,5.0,1.0,7.0,8.0,8.0,8.0,8.0,0,8.0
2580,1,28.0,2.0,8.0,7.0,8.0,7.0,7.0,8.0,7.0,6.0,8.0,6.0,7.0,8.0,7.0,6.0,1,5.0
2581,1,28.0,2.0,8.0,5.0,7.0,7.0,6.0,6.0,6.0,5.0,7.0,7.0,7.0,6.0,8.0,7.0,0,7.0
2583,1,28.0,2.0,8.0,8.0,8.0,9.0,8.0,8.0,6.0,7.0,4.0,7.0,6.0,4.0,6.0,5.0,0,4.0
2584,1,28.0,2.0,8.0,7.0,8.0,7.0,7.0,8.0,7.0,6.0,8.0,7.0,8.0,8.0,8.0,7.0,0,7.0
2585,1,28.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,7.0,8.0,9.0,8.0,8.0,8.0,4.0,1,6.0
2586,1,28.0,2.0,8.0,5.0,7.0,7.0,7.0,8.0,5.0,6.0,9.0,9.0,9.0,9.0,9.0,8.0,0,9.0
2587,1,28.0,2.0,8.0,5.0,7.0,7.0,6.0,6.0,6.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,0,7.0
2588,1,24.0,2.0,8.0,3.0,8.0,8.0,4.0,6.0,3.0,4.0,6.0,5.0,6.0,7.0,7.0,7.0,0,7.0
2589,1,24.0,2.0,8.0,4.0,8.0,7.0,6.0,4.0,5.0,6.0,1.0,5.0,7.0,8.0,7.0,8.0,0,7.0
2590,1,24.0,2.0,8.0,7.0,8.0,9.0,3.0,9.0,3.0,5.0,8.0,7.0,9.0,6.0,7.0,7.0,0,7.0
2591,1,24.0,2.0,8.0,6.0,8.0,6.0,7.0,9.0,4.0,6.0,7.0,7.0,8.0,8.0,8.0,7.0,0,7.0
2593,1,24.0,2.0,8.0,7.0,7.0,8.0,8.0,6.0,4.0,7.0,6.0,6.0,6.0,6.0,5.0,4.0,0,4.0
2594,1,24.0,2.0,8.0,7.0,7.0,8.0,8.0,6.0,4.0,7.0,9.0,8.0,8.0,9.0,8.0,9.0,1,8.0
2595,1,24.0,2.0,8.0,7.0,7.0,6.0,5.0,6.0,3.0,3.0,6.0,4.0,4.0,9.0,5.0,9.0,0,6.0
2596,1,24.0,2.0,8.0,3.0,8.0,7.0,6.0,7.0,3.0,5.0,8.0,9.0,9.0,9.0,9.0,8.0,0,9.0
2597,1,24.0,2.0,8.0,5.0,7.0,6.0,5.0,5.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,0,8.0
2598,1,25.0,4.0,1.0,3.0,9.0,7.0,5.0,6.0,6.0,7.0,6.0,5.0,6.0,7.0,7.0,7.0,0,7.0
2599,1,25.0,4.0,1.0,5.0,8.0,8.0,6.0,8.0,9.0,8.0,4.0,6.0,7.0,6.0,7.0,7.0,1,4.0
2600,1,25.0,4.0,1.0,6.0,9.0,9.0,3.0,9.0,6.0,5.0,7.0,8.0,8.0,6.0,7.0,6.0,0,7.0
2601,1,25.0,4.0,1.0,6.0,8.0,8.0,6.0,8.0,7.0,8.0,5.0,7.0,7.0,6.0,7.0,5.0,0,6.0
2603,1,25.0,4.0,1.0,9.0,9.0,9.0,8.0,8.0,8.0,9.0,5.0,7.0,7.0,8.0,8.0,7.0,0,5.0
2604,1,25.0,4.0,1.0,7.0,8.0,8.0,6.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,6.0,5.0,0,6.0
2605,1,25.0,4.0,1.0,8.0,10.0,8.0,6.0,9.0,9.0,8.0,8.0,8.0,9.0,8.0,9.0,9.0,1,8.0
2606,1,25.0,4.0,1.0,3.0,9.0,7.0,6.0,8.0,6.0,8.0,5.0,8.0,9.0,9.0,9.0,6.0,0,8.0
2607,1,25.0,4.0,1.0,6.0,8.0,7.0,7.0,6.0,6.0,7.0,7.0,8.0,7.0,6.0,6.0,6.0,0,8.0
2608,0,24.0,2.0,3.0,7.0,8.0,10.0,8.0,10.0,7.0,7.0,7.0,8.0,6.0,7.0,8.0,3.0,0,5.0
2609,0,24.0,2.0,3.0,9.0,9.0,9.0,9.0,9.0,7.0,8.0,3.0,4.0,4.0,3.0,3.0,4.0,0,2.0
2610,0,24.0,2.0,3.0,4.0,8.0,8.0,6.0,8.0,5.0,5.0,5.0,5.0,7.0,5.0,5.0,5.0,0,5.0
2611,0,24.0,2.0,3.0,8.0,8.0,10.0,7.0,10.0,9.0,6.0,3.0,9.0,9.0,4.0,7.0,6.0,0,6.0
2612,0,24.0,2.0,3.0,8.0,9.0,10.0,7.0,10.0,7.0,6.0,2.0,6.0,4.0,5.0,4.0,4.0,0,3.0
2614,0,24.0,2.0,3.0,6.0,10.0,10.0,9.0,10.0,7.0,7.0,5.0,8.0,8.0,7.0,9.0,0.0,0,2.0
2615,0,24.0,2.0,3.0,8.0,10.0,10.0,8.0,10.0,7.0,8.0,4.0,3.0,6.0,7.0,6.0,5.0,1,6.0
2616,0,24.0,2.0,3.0,3.0,10.0,9.0,6.0,8.0,5.0,5.0,7.0,4.0,4.0,4.0,7.0,2.0,0,4.0
2617,0,24.0,2.0,3.0,6.0,10.0,10.0,7.0,10.0,6.0,6.0,7.0,7.0,7.0,8.0,6.0,7.0,0,6.0
2618,0,24.0,2.0,3.0,7.0,9.0,10.0,8.0,9.0,9.0,7.0,5.0,8.0,7.0,7.0,6.0,7.0,0,7.0
2619,0,24.0,2.0,3.0,7.0,10.0,10.0,8.0,9.0,6.0,7.0,6.0,4.0,5.0,5.0,3.0,4.0,0,4.0
2620,0,24.0,2.0,3.0,10.0,8.0,8.0,8.0,8.0,7.0,7.0,4.0,5.0,5.0,4.0,5.0,4.0,0,4.0
2621,0,24.0,2.0,3.0,10.0,8.0,7.0,7.0,9.0,6.0,7.0,4.0,6.0,6.0,5.0,5.0,5.0,0,4.0
2622,0,24.0,2.0,3.0,7.0,10.0,10.0,6.0,10.0,5.0,6.0,6.0,7.0,6.0,4.0,6.0,5.0,0,5.0
2623,0,24.0,2.0,3.0,8.0,9.0,8.0,6.0,7.0,7.0,7.0,1.0,5.0,5.0,3.0,5.0,3.0,0,5.0
2624,0,24.0,2.0,3.0,6.0,10.0,9.0,8.0,8.0,6.0,5.0,3.0,5.0,5.0,2.0,2.0,2.0,0,2.0
2625,0,24.0,2.0,3.0,8.0,10.0,9.0,8.0,8.0,7.0,7.0,5.0,4.0,6.0,5.0,6.0,4.0,0,4.0
2626,0,24.0,2.0,3.0,5.0,10.0,9.0,6.0,7.0,6.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,0,5.0
2628,0,27.0,2.0,10.0,8.0,7.0,10.0,8.0,9.0,9.0,10.0,9.0,8.0,7.0,7.0,7.0,5.0,0,7.0
2629,0,27.0,2.0,10.0,7.0,8.0,9.0,9.0,8.0,9.0,10.0,5.0,9.0,8.0,9.0,7.0,9.0,1,8.0
2630,0,27.0,2.0,10.0,5.0,8.0,7.0,6.0,8.0,6.0,6.0,7.0,7.0,9.0,8.0,8.0,4.0,0,7.0
2631,0,27.0,2.0,10.0,9.0,6.0,10.0,7.0,9.0,6.0,6.0,6.0,5.0,9.0,4.0,6.0,5.0,1,7.0
2632,0,27.0,2.0,10.0,6.0,10.0,10.0,5.0,9.0,6.0,7.0,6.0,7.0,7.0,5.0,6.0,6.0,0,6.0
2633,0,27.0,2.0,10.0,9.0,10.0,9.0,9.0,8.0,9.0,9.0,7.0,8.0,7.0,7.0,4.0,7.0,0,7.0
2634,0,27.0,2.0,10.0,5.0,10.0,9.0,8.0,9.0,6.0,9.0,8.0,8.0,9.0,10.0,8.0,9.0,0,9.0
2635,0,27.0,2.0,10.0,7.0,8.0,7.0,7.0,8.0,6.0,7.0,7.0,8.0,8.0,8.0,5.0,5.0,0,7.0
2636,0,27.0,2.0,10.0,4.0,5.0,10.0,5.0,6.0,4.0,5.0,6.0,3.0,8.0,3.0,3.0,2.0,0,4.0
2637,0,27.0,2.0,10.0,6.0,8.0,10.0,5.0,7.0,6.0,8.0,6.0,8.0,6.0,7.0,6.0,5.0,0,5.0
2638,0,27.0,2.0,10.0,8.0,8.0,10.0,6.0,7.0,7.0,8.0,7.0,6.0,7.0,7.0,7.0,8.0,0,7.0
2639,0,27.0,2.0,10.0,6.0,7.0,8.0,9.0,8.0,7.0,8.0,6.0,7.0,7.0,7.0,6.0,6.0,1,6.0
2640,0,27.0,2.0,10.0,10.0,9.0,9.0,8.0,9.0,6.0,7.0,6.0,7.0,7.0,8.0,6.0,6.0,0,6.0
2641,0,27.0,2.0,10.0,9.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,4.0,8.0,8.0,5.0,6.0,0,6.0
2642,0,27.0,2.0,10.0,8.0,9.0,10.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,6.0,5.0,0,6.0
2643,0,27.0,2.0,10.0,8.0,8.0,9.0,9.0,8.0,6.0,7.0,8.0,9.0,7.0,9.0,5.0,5.0,1,7.0
2644,0,27.0,2.0,10.0,6.0,7.0,6.0,6.0,6.0,5.0,5.0,8.0,7.0,7.0,7.0,6.0,5.0,0,7.0
2645,0,27.0,2.0,10.0,6.0,10.0,9.0,8.0,10.0,9.0,9.0,6.0,8.0,8.0,8.0,4.0,6.0,0,8.0
2646,0,27.0,2.0,10.0,5.0,6.0,7.0,4.0,6.0,4.0,5.0,7.0,8.0,8.0,8.0,6.0,7.0,0,7.0
2648,0,25.0,4.0,7.0,5.0,8.0,7.0,9.0,8.0,5.0,6.0,7.0,8.0,8.0,7.0,9.0,5.0,1,6.0
2649,0,25.0,4.0,7.0,5.0,6.0,7.0,6.0,7.0,5.0,6.0,5.0,8.0,5.0,3.0,3.0,3.0,0,3.0
2651,0,25.0,4.0,7.0,6.0,8.0,7.0,6.0,7.0,9.0,8.0,4.0,7.0,8.0,5.0,4.0,6.0,0,7.0
2653,0,25.0,4.0,7.0,6.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,7.0,7.0,5.0,5.0,7.0,1,7.0
2656,0,25.0,4.0,7.0,2.0,6.0,4.0,2.0,1.0,2.0,2.0,7.0,6.0,5.0,3.0,4.0,5.0,0,6.0
2659,0,25.0,4.0,7.0,3.0,4.0,4.0,4.0,5.0,2.0,2.0,6.0,5.0,5.0,3.0,2.0,3.0,0,5.0
2660,0,25.0,4.0,7.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,5.0,8.0,7.0,4.0,6.0,5.0,0,6.0
2661,0,25.0,4.0,7.0,5.0,5.0,4.0,2.0,3.0,3.0,3.0,5.0,7.0,7.0,6.0,5.0,3.0,0,3.0
2668,0,24.0,6.0,13.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,8.0,8.0,9.0,6.0,8.0,5.0,0,8.0
2669,0,24.0,6.0,13.0,8.0,8.0,8.0,8.0,8.0,1.0,4.0,7.0,9.0,9.0,6.0,7.0,4.0,0,7.0
2670,0,24.0,6.0,13.0,7.0,6.0,7.0,7.0,7.0,4.0,4.0,6.0,8.0,8.0,6.0,6.0,3.0,0,6.0
2671,0,24.0,6.0,13.0,8.0,9.0,9.0,7.0,9.0,4.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,1,7.0
2672,0,24.0,6.0,13.0,7.0,8.0,7.0,6.0,8.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,0,2.0
2673,0,24.0,6.0,13.0,7.0,7.0,8.0,6.0,7.0,4.0,4.0,6.0,8.0,6.0,5.0,5.0,6.0,0,6.0
2674,0,24.0,6.0,13.0,7.0,7.0,7.0,7.0,7.0,5.0,4.0,8.0,8.0,7.0,8.0,9.0,10.0,0,9.0
2675,0,24.0,6.0,13.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,7.0,6.0,7.0,6.0,6.0,5.0,0,7.0
2676,0,24.0,6.0,13.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,8.0,4.0,7.0,6.0,7.0,5.0,0,8.0
2677,0,24.0,6.0,13.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,8.0,6.0,7.0,4.0,8.0,5.0,0,5.0
2678,0,24.0,6.0,13.0,8.0,8.0,8.0,7.0,7.0,4.0,5.0,5.0,8.0,8.0,10.0,5.0,7.0,0,8.0
2679,0,24.0,6.0,13.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,6.0,6.0,6.0,5.0,6.0,8.0,0,7.0
2680,0,24.0,6.0,13.0,7.0,8.0,8.0,8.0,8.0,2.0,6.0,8.0,8.0,8.0,8.0,7.0,7.0,0,8.0
2681,0,24.0,6.0,13.0,7.0,7.0,7.0,7.0,7.0,3.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,0,7.0
2682,0,24.0,6.0,13.0,7.0,7.0,7.0,7.0,7.0,4.0,5.0,5.0,6.0,6.0,6.0,7.0,5.0,0,5.0
2683,0,24.0,6.0,13.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,4.0,8.0,8.0,5.0,4.0,3.0,0,3.0
2684,0,24.0,6.0,13.0,7.0,7.0,7.0,6.0,7.0,3.0,4.0,7.0,6.0,7.0,6.0,5.0,5.0,0,6.0
2685,0,24.0,6.0,13.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,5.0,6.0,6.0,6.0,9.0,1,8.0
2686,0,24.0,6.0,13.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,8.0,8.0,1,9.0
2688,0,23.0,4.0,13.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,7.0,7.0,6.0,7.0,4.0,0,4.0
2689,0,23.0,4.0,13.0,4.0,5.0,5.0,6.0,6.0,5.0,6.0,3.0,7.0,5.0,6.0,5.0,4.0,0,3.0
2690,0,23.0,4.0,13.0,3.0,4.0,5.0,6.0,6.0,7.0,5.0,8.0,8.0,8.0,8.0,8.0,7.0,0,7.0
2691,0,23.0,4.0,13.0,6.0,5.0,7.0,5.0,5.0,6.0,4.0,3.0,7.0,6.0,3.0,5.0,3.0,0,4.0
2692,0,23.0,4.0,13.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,7.0,5.0,3.0,4.0,2.0,0,3.0
2693,0,23.0,4.0,13.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,6.0,5.0,5.0,5.0,3.0,0,4.0
2694,0,23.0,4.0,13.0,3.0,2.0,8.0,4.0,5.0,4.0,2.0,8.0,8.0,8.0,9.0,8.0,8.0,0,7.0
2695,0,23.0,4.0,13.0,3.0,5.0,6.0,4.0,5.0,5.0,3.0,3.0,5.0,6.0,3.0,7.0,3.0,0,3.0
2696,0,23.0,4.0,13.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,4.0,7.0,8.0,5.0,6.0,2.0,0,4.0
2697,0,23.0,4.0,13.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,6.0,8.0,8.0,3.0,4.0,5.0,0,4.0
2698,0,23.0,4.0,13.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,5.0,6.0,6.0,5.0,6.0,5.0,0,5.0
2699,0,23.0,4.0,13.0,4.0,6.0,7.0,7.0,6.0,6.0,5.0,4.0,5.0,6.0,2.0,3.0,4.0,0,4.0
2700,0,23.0,4.0,13.0,8.0,7.0,7.0,6.0,6.0,6.0,6.0,3.0,7.0,6.0,3.0,6.0,3.0,0,4.0
2701,0,23.0,4.0,13.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,3.0,3.0,5.0,4.0,4.0,2.0,0,2.0
2702,0,23.0,4.0,13.0,8.0,8.0,8.0,8.0,8.0,5.0,6.0,6.0,9.0,7.0,3.0,8.0,4.0,0,5.0
2703,0,23.0,4.0,13.0,6.0,6.0,8.0,6.0,6.0,5.0,6.0,3.0,4.0,5.0,2.0,2.0,2.0,0,3.0
2704,0,23.0,4.0,13.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,9.0,8.0,8.0,7.0,5.0,6.0,0,7.0
2705,0,23.0,4.0,13.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,6.0,5.0,1.0,7.0,5.0,0,3.0
2706,0,23.0,4.0,13.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,6.0,5.0,4.0,4.0,2.0,0,3.0
2708,0,30.0,2.0,7.0,2.0,10.0,10.0,5.0,6.0,5.0,7.0,8.0,6.0,7.0,6.0,7.0,6.0,0,7.0
2709,0,30.0,2.0,7.0,6.0,6.0,8.0,6.0,8.0,5.0,8.0,5.0,6.0,6.0,5.0,6.0,6.0,1,5.0
2710,0,30.0,2.0,7.0,1.0,6.0,6.0,6.0,7.0,2.0,3.0,8.0,7.0,7.0,6.0,7.0,5.0,0,7.0
2711,0,30.0,2.0,7.0,9.0,9.0,9.0,8.0,9.0,8.0,6.0,9.0,6.0,7.0,5.0,6.0,7.0,1,8.0
2712,0,30.0,2.0,7.0,4.0,9.0,9.0,4.0,9.0,4.0,6.0,4.0,4.0,6.0,6.0,6.0,5.0,0,5.0
2713,0,30.0,2.0,7.0,9.0,10.0,10.0,10.0,9.0,10.0,9.0,6.0,6.0,6.0,6.0,5.0,5.0,1,6.0
2714,0,30.0,2.0,7.0,2.0,10.0,8.0,10.0,8.0,7.0,8.0,8.0,6.0,7.0,6.0,7.0,2.0,0,2.0
2715,0,30.0,2.0,7.0,5.0,10.0,9.0,6.0,9.0,2.0,8.0,8.0,6.0,7.0,7.0,8.0,3.0,1,8.0
2716,0,30.0,2.0,7.0,2.0,9.0,9.0,9.0,2.0,2.0,3.0,10.0,7.0,9.0,8.0,6.0,7.0,0,8.0
2717,0,30.0,2.0,7.0,2.0,10.0,10.0,5.0,10.0,10.0,9.0,9.0,7.0,8.0,7.0,5.0,8.0,0,7.0
2718,0,30.0,2.0,7.0,3.0,10.0,10.0,4.0,10.0,2.0,6.0,8.0,5.0,5.0,5.0,5.0,5.0,0,5.0
2719,0,30.0,2.0,7.0,7.0,10.0,8.0,6.0,7.0,2.0,8.0,5.0,6.0,8.0,5.0,5.0,5.0,0,5.0
2720,0,30.0,2.0,7.0,8.0,7.0,8.0,8.0,8.0,3.0,8.0,7.0,6.0,6.0,7.0,6.0,7.0,1,7.0
2721,0,30.0,2.0,7.0,4.0,10.0,10.0,6.0,8.0,4.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,0,9.0
2722,0,30.0,2.0,7.0,5.0,9.0,9.0,4.0,9.0,4.0,6.0,6.0,6.0,7.0,4.0,7.0,4.0,0,4.0
2723,0,30.0,2.0,7.0,2.0,2.0,10.0,6.0,10.0,2.0,3.0,5.0,3.0,6.0,4.0,4.0,4.0,0,4.0
2724,0,30.0,2.0,7.0,2.0,4.0,4.0,4.0,10.0,4.0,2.0,8.0,6.0,6.0,5.0,5.0,6.0,0,7.0
2725,0,30.0,2.0,7.0,3.0,3.0,3.0,8.0,8.0,2.0,3.0,9.0,4.0,6.0,6.0,6.0,7.0,0,7.0
2726,0,30.0,2.0,7.0,2.0,9.0,7.0,2.0,7.0,2.0,2.0,6.0,5.0,6.0,6.0,6.0,6.0,0,6.0
2749,0,25.0,2.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,6.0,8.0,9.0,5.0,8.0,5.0,0,6.0
2754,0,25.0,2.0,8.0,3.0,8.0,8.0,3.0,8.0,3.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,0,10.0
2764,0,25.0,2.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,9.0,8.0,9.0,9.0,5.0,5.0,1,7.0
2765,0,25.0,2.0,8.0,8.0,8.0,8.0,7.0,8.0,3.0,6.0,6.0,6.0,6.0,5.0,7.0,8.0,0,5.0
2768,0,22.0,2.0,2.0,7.0,9.0,8.0,8.0,7.0,5.0,8.0,9.0,8.0,9.0,9.0,9.0,6.0,0,9.0
2769,0,22.0,2.0,2.0,7.0,8.0,7.0,8.0,9.0,7.0,8.0,3.0,7.0,7.0,5.0,5.0,4.0,0,4.0
